time,poa_diffuse,poa_global,poa_direct,temp_air,wind_speed
2023-01-01 00:05:00+00:00,0.0,0.0,0.0,14.85,2.62
2023-01-01 01:05:00+00:00,0.0,0.0,0.0,14.48,2.41
2023-01-01 02:05:00+00:00,0.0,0.0,0.0,14.1,2.21
2023-01-01 03:05:00+00:00,0.0,0.0,0.0,13.7,2.07
2023-01-01 04:05:00+00:00,58.309999999999995,184.79999999999998,126.49,13.52,1.86
2023-01-01 05:05:00+00:00,106.10000000000001,480.61,374.51,15.88,1.72
2023-01-01 06:05:00+00:00,129.96,719.44,589.48,18.57,2.9
2023-01-01 07:05:00+00:00,102.05,950.0699999999999,848.02,20.53,3.79
2023-01-01 08:05:00+00:00,151.73000000000002,1050.53,898.8,22.2,4.76
2023-01-01 09:05:00+00:00,281.69,1039.69,758.0,23.46,5.24
2023-01-01 10:05:00+00:00,290.56,1032.49,741.93,23.91,5.38
2023-01-01 11:05:00+00:00,251.57999999999998,983.54,731.96,24.43,5.45
2023-01-01 12:05:00+00:00,374.55,626.08,251.53,24.41,5.38
2023-01-01 13:05:00+00:00,289.77,429.73,139.96,24.06,5.24
2023-01-01 14:05:00+00:00,119.01,457.24,338.23,23.35,5.17
2023-01-01 15:05:00+00:00,60.239999999999995,160.87,100.63,21.95,4.69
2023-01-01 16:05:00+00:00,0.0,0.0,0.0,20.38,4.0
2023-01-01 17:05:00+00:00,0.0,0.0,0.0,19.18,3.86
2023-01-01 18:05:00+00:00,0.0,0.0,0.0,18.16,3.66
2023-01-01 19:05:00+00:00,0.0,0.0,0.0,17.61,3.52
2023-01-01 20:05:00+00:00,0.0,0.0,0.0,16.96,3.38
2023-01-01 21:05:00+00:00,0.0,0.0,0.0,16.36,3.17
2023-01-01 22:05:00+00:00,0.0,0.0,0.0,15.77,2.9
2023-01-01 23:05:00+00:00,0.0,0.0,0.0,15.33,2.55
2023-01-02 00:05:00+00:00,0.0,0.0,0.0,14.84,2.21
2023-01-02 01:05:00+00:00,0.0,0.0,0.0,14.35,1.79
2023-01-02 02:05:00+00:00,0.0,0.0,0.0,13.81,1.66
2023-01-02 03:05:00+00:00,0.0,0.0,0.0,13.32,1.59
2023-01-02 04:05:00+00:00,10.41,10.41,0.0,13.12,1.52
2023-01-02 05:05:00+00:00,158.60999999999999,189.35999999999999,30.75,15.49,2.07
2023-01-02 06:05:00+00:00,250.88000000000002,277.23,26.35,17.46,5.03
2023-01-02 07:05:00+00:00,379.46000000000004,580.71,201.25,17.95,5.45
2023-01-02 08:05:00+00:00,347.77000000000004,886.03,538.26,18.93,5.72
2023-01-02 09:05:00+00:00,225.89,1070.6599999999999,844.77,20.29,5.59
2023-01-02 10:05:00+00:00,484.11999999999995,701.39,217.27,21.65,5.79
2023-01-02 11:05:00+00:00,391.34,827.69,436.35,22.18,5.66
2023-01-02 12:05:00+00:00,364.74,651.6600000000001,286.92,22.84,5.66
2023-01-02 13:05:00+00:00,282.15,487.51,205.36,22.69,5.66
2023-01-02 14:05:00+00:00,153.29,396.06,242.77,21.89,5.38
2023-01-02 15:05:00+00:00,58.699999999999996,176.75,118.05,20.53,4.62
2023-01-02 16:05:00+00:00,0.0,0.0,0.0,19.18,3.79
2023-01-02 17:05:00+00:00,0.0,0.0,0.0,17.99,3.24
2023-01-02 18:05:00+00:00,0.0,0.0,0.0,17.09,2.76
2023-01-02 19:05:00+00:00,0.0,0.0,0.0,16.84,2.34
2023-01-02 20:05:00+00:00,0.0,0.0,0.0,16.2,2.21
2023-01-02 21:05:00+00:00,0.0,0.0,0.0,15.84,2.28
2023-01-02 22:05:00+00:00,0.0,0.0,0.0,15.53,2.41
2023-01-02 23:05:00+00:00,0.0,0.0,0.0,15.1,2.34
2023-01-03 00:05:00+00:00,0.0,0.0,0.0,14.5,1.79
2023-01-03 01:05:00+00:00,0.0,0.0,0.0,14.24,1.45
2023-01-03 02:05:00+00:00,0.0,0.0,0.0,14.06,1.59
2023-01-03 03:05:00+00:00,0.0,0.0,0.0,13.91,1.31
2023-01-03 04:05:00+00:00,7.57,7.57,0.0,13.58,1.17
2023-01-03 05:05:00+00:00,157.66,188.41,30.75,14.33,1.17
2023-01-03 06:05:00+00:00,201.82999999999998,205.42,3.59,15.57,1.31
2023-01-03 07:05:00+00:00,376.89,508.73,131.84,16.7,2.14
2023-01-03 08:05:00+00:00,412.84000000000003,772.48,359.64,18.73,3.52
2023-01-03 09:05:00+00:00,261.83,1034.58,772.75,19.78,4.21
2023-01-03 10:05:00+00:00,215.25,1067.56,852.31,20.48,4.9
2023-01-03 11:05:00+00:00,309.47999999999996,917.97,608.49,21.11,5.45
2023-01-03 12:05:00+00:00,370.62,455.35,84.73,21.41,5.66
2023-01-03 13:05:00+00:00,164.56,674.5699999999999,510.01,21.41,5.45
2023-01-03 14:05:00+00:00,104.86000000000001,472.62,367.76,20.89,5.17
2023-01-03 15:05:00+00:00,58.52,177.58,119.06,19.68,4.76
2023-01-03 16:05:00+00:00,0.0,0.0,0.0,18.3,4.0
2023-01-03 17:05:00+00:00,0.0,0.0,0.0,17.39,3.45
2023-01-03 18:05:00+00:00,0.0,0.0,0.0,16.72,3.17
2023-01-03 19:05:00+00:00,0.0,0.0,0.0,16.68,3.59
2023-01-03 20:05:00+00:00,0.0,0.0,0.0,16.3,3.45
2023-01-03 21:05:00+00:00,0.0,0.0,0.0,15.74,3.17
2023-01-03 22:05:00+00:00,0.0,0.0,0.0,15.38,2.9
2023-01-03 23:05:00+00:00,0.0,0.0,0.0,14.96,2.48
2023-01-04 00:05:00+00:00,0.0,0.0,0.0,14.82,1.93
2023-01-04 01:05:00+00:00,0.0,0.0,0.0,14.63,1.59
2023-01-04 02:05:00+00:00,0.0,0.0,0.0,14.16,1.59
2023-01-04 03:05:00+00:00,0.0,0.0,0.0,13.82,1.45
2023-01-04 04:05:00+00:00,9.46,9.46,0.0,13.56,1.31
2023-01-04 05:05:00+00:00,89.86999999999999,89.86999999999999,0.0,15.54,2.28
2023-01-04 06:05:00+00:00,238.75,259.08,20.33,17.62,4.28
2023-01-04 07:05:00+00:00,342.86,678.89,336.03,18.81,5.17
2023-01-04 08:05:00+00:00,230.82000000000002,230.82000000000002,0.0,19.49,5.72
2023-01-04 09:05:00+00:00,311.3,312.36,1.06,20.26,5.86
2023-01-04 10:05:00+00:00,441.98,494.07000000000005,52.09,20.29,5.45
2023-01-04 11:05:00+00:00,323.02,328.40999999999997,5.39,20.65,5.45
2023-01-04 12:05:00+00:00,275.76000000000005,281.33000000000004,5.57,20.97,4.97
2023-01-04 13:05:00+00:00,275.14,336.98,61.84,21.35,4.62
2023-01-04 14:05:00+00:00,153.18,173.85000000000002,20.67,21.08,4.55
2023-01-04 15:05:00+00:00,53.620000000000005,78.53,24.91,20.17,4.07
2023-01-04 16:05:00+00:00,0.0,0.0,0.0,18.79,3.45
2023-01-04 17:05:00+00:00,0.0,0.0,0.0,17.87,3.38
2023-01-04 18:05:00+00:00,0.0,0.0,0.0,17.02,2.97
2023-01-04 19:05:00+00:00,0.0,0.0,0.0,16.47,3.31
2023-01-04 20:05:00+00:00,0.0,0.0,0.0,16.03,3.1
2023-01-04 21:05:00+00:00,0.0,0.0,0.0,15.52,2.83
2023-01-04 22:05:00+00:00,0.0,0.0,0.0,15.1,2.62
2023-01-04 23:05:00+00:00,0.0,0.0,0.0,14.78,2.28
2023-01-05 00:05:00+00:00,0.0,0.0,0.0,14.44,1.93
2023-01-05 01:05:00+00:00,0.0,0.0,0.0,13.96,1.59
2023-01-05 02:05:00+00:00,0.0,0.0,0.0,13.59,1.52
2023-01-05 03:05:00+00:00,0.0,0.0,0.0,13.05,1.45
2023-01-05 04:05:00+00:00,16.08,16.08,0.0,12.87,1.45
2023-01-05 05:05:00+00:00,154.38,182.32999999999998,27.95,15.38,1.59
2023-01-05 06:05:00+00:00,238.39000000000001,579.0,340.61,18.36,2.97
2023-01-05 07:05:00+00:00,336.0,700.73,364.73,19.79,4.9
2023-01-05 08:05:00+00:00,273.51000000000005,948.3800000000001,674.87,21.15,5.52
2023-01-05 09:05:00+00:00,305.24,1004.28,699.04,22.22,5.79
2023-01-05 10:05:00+00:00,403.51,904.7,501.19,22.69,5.52
2023-01-05 11:05:00+00:00,274.41,953.54,679.13,23.32,5.1
2023-01-05 12:05:00+00:00,313.8,749.51,435.71,23.33,4.83
2023-01-05 13:05:00+00:00,288.60999999999996,406.09,117.48,23.0,4.69
2023-01-05 14:05:00+00:00,134.89,432.78,297.89,22.38,4.62
2023-01-05 15:05:00+00:00,58.39,190.57999999999998,132.19,21.35,4.41
2023-01-05 16:05:00+00:00,0.0,0.0,0.0,19.69,3.72
2023-01-05 17:05:00+00:00,0.0,0.0,0.0,18.47,3.59
2023-01-05 18:05:00+00:00,0.0,0.0,0.0,17.63,3.45
2023-01-05 19:05:00+00:00,0.0,0.0,0.0,17.18,2.97
2023-01-05 20:05:00+00:00,0.0,0.0,0.0,16.36,2.69
2023-01-05 21:05:00+00:00,0.0,0.0,0.0,15.67,2.41
2023-01-05 22:05:00+00:00,0.0,0.0,0.0,14.97,2.14
2023-01-05 23:05:00+00:00,0.0,0.0,0.0,14.32,1.93
2023-01-06 00:05:00+00:00,0.0,0.0,0.0,13.81,1.86
2023-01-06 01:05:00+00:00,0.0,0.0,0.0,13.44,1.72
2023-01-06 02:05:00+00:00,0.0,0.0,0.0,13.25,1.72
2023-01-06 03:05:00+00:00,0.0,0.0,0.0,13.24,1.79
2023-01-06 04:05:00+00:00,54.96,168.2,113.24,13.37,1.79
2023-01-06 05:05:00+00:00,103.19,464.95,361.76,16.3,1.66
2023-01-06 06:05:00+00:00,129.22,701.1700000000001,571.95,19.52,2.9
2023-01-06 07:05:00+00:00,124.03,914.06,790.03,21.19,4.34
2023-01-06 08:05:00+00:00,99.54,1078.52,978.98,22.83,4.34
2023-01-06 09:05:00+00:00,97.66000000000001,1155.73,1058.07,24.11,4.34
2023-01-06 10:05:00+00:00,97.67,1158.29,1060.62,24.89,4.34
2023-01-06 11:05:00+00:00,133.3,1059.82,926.52,25.42,4.21
2023-01-06 12:05:00+00:00,123.91999999999999,926.24,802.32,25.42,4.0
2023-01-06 13:05:00+00:00,154.16000000000003,694.06,539.9,25.32,3.86
2023-01-06 14:05:00+00:00,120.16000000000001,457.98,337.82,24.5,4.07
2023-01-06 15:05:00+00:00,57.989999999999995,199.85000000000002,141.86,23.25,4.21
2023-01-06 16:05:00+00:00,0.0,0.0,0.0,21.62,4.07
2023-01-06 17:05:00+00:00,0.0,0.0,0.0,20.29,4.07
2023-01-06 18:05:00+00:00,0.0,0.0,0.0,19.11,4.07
2023-01-06 19:05:00+00:00,0.0,0.0,0.0,18.28,3.79
2023-01-06 20:05:00+00:00,0.0,0.0,0.0,17.6,3.52
2023-01-06 21:05:00+00:00,0.0,0.0,0.0,17.04,3.17
2023-01-06 22:05:00+00:00,0.0,0.0,0.0,16.44,2.97
2023-01-06 23:05:00+00:00,0.0,0.0,0.0,16.05,2.69
2023-01-07 00:05:00+00:00,0.0,0.0,0.0,15.53,2.34
2023-01-07 01:05:00+00:00,0.0,0.0,0.0,15.14,2.14
2023-01-07 02:05:00+00:00,0.0,0.0,0.0,14.79,1.93
2023-01-07 03:05:00+00:00,0.0,0.0,0.0,14.54,1.79
2023-01-07 04:05:00+00:00,53.77,157.74,103.97,14.39,1.66
2023-01-07 05:05:00+00:00,108.92999999999999,446.75,337.82,16.88,1.66
2023-01-07 06:05:00+00:00,133.23,691.47,558.24,19.6,3.17
2023-01-07 07:05:00+00:00,140.75,893.2,752.45,21.3,4.21
2023-01-07 08:05:00+00:00,125.78999999999999,1052.06,926.27,22.9,4.55
2023-01-07 09:05:00+00:00,98.58999999999999,1150.1699999999998,1051.58,23.96,4.62
2023-01-07 10:05:00+00:00,103.86,1149.4199999999998,1045.56,24.93,4.62
2023-01-07 11:05:00+00:00,133.1,1055.12,922.02,25.15,4.62
2023-01-07 12:05:00+00:00,136.44,913.03,776.59,24.5,4.48
2023-01-07 13:05:00+00:00,126.55,717.1899999999999,590.64,24.43,4.48
2023-01-07 14:05:00+00:00,108.63000000000001,473.78,365.15,23.55,4.48
2023-01-07 15:05:00+00:00,60.779999999999994,185.76999999999998,124.99,22.55,4.48
2023-01-07 16:05:00+00:00,0.0,0.0,0.0,21.19,4.0
2023-01-07 17:05:00+00:00,0.0,0.0,0.0,19.99,4.0
2023-01-07 18:05:00+00:00,0.0,0.0,0.0,19.06,3.86
2023-01-07 19:05:00+00:00,0.0,0.0,0.0,18.59,3.72
2023-01-07 20:05:00+00:00,0.0,0.0,0.0,17.94,3.52
2023-01-07 21:05:00+00:00,0.0,0.0,0.0,17.46,3.24
2023-01-07 22:05:00+00:00,0.0,0.0,0.0,17.01,2.9
2023-01-07 23:05:00+00:00,0.0,0.0,0.0,16.63,2.55
2023-01-08 00:05:00+00:00,0.0,0.0,0.0,16.1,2.14
2023-01-08 01:05:00+00:00,0.0,0.0,0.0,15.8,1.59
2023-01-08 02:05:00+00:00,0.0,0.0,0.0,15.5,1.24
2023-01-08 03:05:00+00:00,0.0,0.0,0.0,15.26,1.03
2023-01-08 04:05:00+00:00,50.77,88.1,37.33,14.96,0.97
2023-01-08 05:05:00+00:00,112.08999999999999,442.67999999999995,330.59,16.95,1.03
2023-01-08 06:05:00+00:00,135.15,685.61,550.46,19.33,2.07
2023-01-08 07:05:00+00:00,144.84,887.52,742.68,21.09,3.17
2023-01-08 08:05:00+00:00,145.61,1035.35,889.74,23.27,4.0
2023-01-08 09:05:00+00:00,162.17,1099.2,937.03,23.93,4.21
2023-01-08 10:05:00+00:00,126.85,1132.98,1006.13,24.78,4.21
2023-01-08 11:05:00+00:00,167.38,1028.04,860.66,25.04,4.14
2023-01-08 12:05:00+00:00,270.95000000000005,805.09,534.14,24.72,4.28
2023-01-08 13:05:00+00:00,148.54000000000002,697.7,549.16,24.16,4.41
2023-01-08 14:05:00+00:00,109.67999999999999,476.14,366.46,23.32,4.41
2023-01-08 15:05:00+00:00,55.45,74.98,19.53,21.95,4.34
2023-01-08 16:05:00+00:00,0.0,0.0,0.0,20.35,3.86
2023-01-08 17:05:00+00:00,0.0,0.0,0.0,18.96,3.86
2023-01-08 18:05:00+00:00,0.0,0.0,0.0,17.97,3.59
2023-01-08 19:05:00+00:00,0.0,0.0,0.0,18.01,4.14
2023-01-08 20:05:00+00:00,0.0,0.0,0.0,17.31,3.72
2023-01-08 21:05:00+00:00,0.0,0.0,0.0,16.72,3.24
2023-01-08 22:05:00+00:00,0.0,0.0,0.0,16.47,2.9
2023-01-08 23:05:00+00:00,0.0,0.0,0.0,15.96,2.62
2023-01-09 00:05:00+00:00,0.0,0.0,0.0,15.78,2.34
2023-01-09 01:05:00+00:00,0.0,0.0,0.0,15.44,2.0
2023-01-09 02:05:00+00:00,0.0,0.0,0.0,15.26,1.72
2023-01-09 03:05:00+00:00,0.0,0.0,0.0,15.06,1.59
2023-01-09 04:05:00+00:00,42.9,60.41,17.51,14.92,1.52
2023-01-09 05:05:00+00:00,135.94,148.48,12.54,16.1,2.62
2023-01-09 06:05:00+00:00,280.2,389.68,109.48,18.35,4.0
2023-01-09 07:05:00+00:00,367.44,610.62,243.18,20.05,4.48
2023-01-09 08:05:00+00:00,335.5,343.01,7.51,21.61,4.48
2023-01-09 09:05:00+00:00,271.07,1028.2,757.13,23.03,4.28
2023-01-09 10:05:00+00:00,423.12,877.4300000000001,454.31,23.75,4.21
2023-01-09 11:05:00+00:00,282.61,948.26,665.65,24.54,4.28
2023-01-09 12:05:00+00:00,175.83,882.2900000000001,706.46,24.99,4.34
2023-01-09 13:05:00+00:00,253.23000000000002,578.86,325.63,24.64,4.48
2023-01-09 14:05:00+00:00,139.38,434.09,294.71,23.24,4.69
2023-01-09 15:05:00+00:00,61.29,194.37,133.08,22.09,4.9
2023-01-09 16:05:00+00:00,0.0,0.0,0.0,20.71,4.14
2023-01-09 17:05:00+00:00,0.0,0.0,0.0,19.53,3.79
2023-01-09 18:05:00+00:00,0.0,0.0,0.0,18.66,3.52
2023-01-09 19:05:00+00:00,0.0,0.0,0.0,18.4,3.38
2023-01-09 20:05:00+00:00,0.0,0.0,0.0,17.86,3.17
2023-01-09 21:05:00+00:00,0.0,0.0,0.0,17.52,3.03
2023-01-09 22:05:00+00:00,0.0,0.0,0.0,17.22,2.97
2023-01-09 23:05:00+00:00,0.0,0.0,0.0,16.56,2.62
2023-01-10 00:05:00+00:00,0.0,0.0,0.0,16.28,2.41
2023-01-10 01:05:00+00:00,0.0,0.0,0.0,15.88,2.14
2023-01-10 02:05:00+00:00,0.0,0.0,0.0,15.69,1.86
2023-01-10 03:05:00+00:00,0.0,0.0,0.0,15.55,1.59
2023-01-10 04:05:00+00:00,22.7,22.7,0.0,15.38,1.38
2023-01-10 05:05:00+00:00,163.35999999999999,219.04999999999998,55.69,16.63,2.07
2023-01-10 06:05:00+00:00,260.19,300.59,40.4,18.47,3.52
2023-01-10 07:05:00+00:00,324.19,714.52,390.33,20.22,4.0
2023-01-10 08:05:00+00:00,424.17,746.79,322.62,21.39,4.28
2023-01-10 09:05:00+00:00,369.3,944.8399999999999,575.54,22.89,4.34
2023-01-10 10:05:00+00:00,457.27000000000004,818.1,360.83,24.11,4.34
2023-01-10 11:05:00+00:00,416.71999999999997,790.69,373.97,24.07,4.28
2023-01-10 12:05:00+00:00,351.31,697.25,345.94,23.82,4.41
2023-01-10 13:05:00+00:00,241.94,600.75,358.81,23.51,4.62
2023-01-10 14:05:00+00:00,149.4,418.69000000000005,269.29,22.81,4.62
2023-01-10 15:05:00+00:00,65.78,133.74,67.96,21.58,4.48
2023-01-10 16:05:00+00:00,0.0,0.0,0.0,20.34,3.86
2023-01-10 17:05:00+00:00,0.0,0.0,0.0,19.2,3.86
2023-01-10 18:05:00+00:00,0.0,0.0,0.0,18.42,3.93
2023-01-10 19:05:00+00:00,0.0,0.0,0.0,18.1,3.59
2023-01-10 20:05:00+00:00,0.0,0.0,0.0,17.61,3.38
2023-01-10 21:05:00+00:00,0.0,0.0,0.0,17.18,3.17
2023-01-10 22:05:00+00:00,0.0,0.0,0.0,16.87,3.03
2023-01-10 23:05:00+00:00,0.0,0.0,0.0,16.39,2.69
2023-01-11 00:05:00+00:00,0.0,0.0,0.0,15.88,2.34
2023-01-11 01:05:00+00:00,0.0,0.0,0.0,15.35,2.0
2023-01-11 02:05:00+00:00,0.0,0.0,0.0,14.9,1.72
2023-01-11 03:05:00+00:00,0.0,0.0,0.0,14.52,1.52
2023-01-11 04:05:00+00:00,52.08,125.32,73.24,14.33,1.38
2023-01-11 05:05:00+00:00,148.98,371.44,222.46,16.09,1.66
2023-01-11 06:05:00+00:00,202.65,617.95,415.3,18.35,2.48
2023-01-11 07:05:00+00:00,188.14,852.53,664.39,21.07,3.1
2023-01-11 08:05:00+00:00,223.59,980.3100000000001,756.72,23.09,3.93
2023-01-11 09:05:00+00:00,193.87,1080.75,886.88,24.53,4.34
2023-01-11 10:05:00+00:00,262.82,1041.35,778.53,25.3,4.55
2023-01-11 11:05:00+00:00,178.45,1025.42,846.97,25.67,4.69
2023-01-11 12:05:00+00:00,151.66000000000003,902.6500000000001,750.99,25.35,4.76
2023-01-11 13:05:00+00:00,137.63,710.6899999999999,573.06,24.21,4.83
2023-01-11 14:05:00+00:00,115.39,470.72999999999996,355.34,23.33,4.97
2023-01-11 15:05:00+00:00,61.71,202.51000000000002,140.8,21.91,4.69
2023-01-11 16:05:00+00:00,0.0,0.0,0.0,20.5,4.14
2023-01-11 17:05:00+00:00,0.0,0.0,0.0,19.45,4.07
2023-01-11 18:05:00+00:00,0.0,0.0,0.0,18.86,3.93
2023-01-11 19:05:00+00:00,0.0,0.0,0.0,18.48,3.45
2023-01-11 20:05:00+00:00,0.0,0.0,0.0,17.79,3.1
2023-01-11 21:05:00+00:00,0.0,0.0,0.0,17.26,2.76
2023-01-11 22:05:00+00:00,0.0,0.0,0.0,16.77,2.41
2023-01-11 23:05:00+00:00,0.0,0.0,0.0,16.35,1.93
2023-01-12 00:05:00+00:00,0.0,0.0,0.0,16.03,1.59
2023-01-12 01:05:00+00:00,0.0,0.0,0.0,15.56,1.45
2023-01-12 02:05:00+00:00,0.0,0.0,0.0,15.1,1.38
2023-01-12 03:05:00+00:00,0.0,0.0,0.0,14.77,1.31
2023-01-12 04:05:00+00:00,51.980000000000004,130.60000000000002,78.62,14.49,1.24
2023-01-12 05:05:00+00:00,115.54,426.54,311.0,16.55,1.31
2023-01-12 06:05:00+00:00,134.65,678.42,543.77,19.23,2.48
2023-01-12 07:05:00+00:00,187.95000000000002,850.22,662.27,21.0,4.07
2023-01-12 08:05:00+00:00,152.45000000000002,1026.69,874.24,22.59,4.41
2023-01-12 09:05:00+00:00,155.53,1104.29,948.76,23.37,4.41
2023-01-12 10:05:00+00:00,133.75,1127.75,994.0,24.34,4.62
2023-01-12 11:05:00+00:00,146.16,1048.1100000000001,901.95,24.55,4.62
2023-01-12 12:05:00+00:00,220.26,853.4,633.14,24.56,4.69
2023-01-12 13:05:00+00:00,225.32,626.55,401.23,24.64,5.03
2023-01-12 14:05:00+00:00,184.84,305.01,120.17,24.19,5.45
2023-01-12 15:05:00+00:00,58.089999999999996,76.8,18.71,22.96,5.24
2023-01-12 16:05:00+00:00,0.0,0.0,0.0,21.32,4.34
2023-01-12 17:05:00+00:00,0.0,0.0,0.0,20.04,4.14
2023-01-12 18:05:00+00:00,0.0,0.0,0.0,18.99,3.93
2023-01-12 19:05:00+00:00,0.0,0.0,0.0,18.36,3.79
2023-01-12 20:05:00+00:00,0.0,0.0,0.0,17.69,3.38
2023-01-12 21:05:00+00:00,0.0,0.0,0.0,17.14,3.1
2023-01-12 22:05:00+00:00,0.0,0.0,0.0,16.66,2.9
2023-01-12 23:05:00+00:00,0.0,0.0,0.0,16.3,2.69
2023-01-13 00:05:00+00:00,0.0,0.0,0.0,15.8,2.55
2023-01-13 01:05:00+00:00,0.0,0.0,0.0,15.46,2.41
2023-01-13 02:05:00+00:00,0.0,0.0,0.0,15.02,2.21
2023-01-13 03:05:00+00:00,0.0,0.0,0.0,14.59,1.93
2023-01-13 04:05:00+00:00,50.7,114.36,63.66,14.26,1.59
2023-01-13 05:05:00+00:00,109.56,436.69,327.13,16.28,1.59
2023-01-13 06:05:00+00:00,144.19,674.02,529.83,18.91,2.97
2023-01-13 07:05:00+00:00,180.85,861.9200000000001,681.07,20.7,3.86
2023-01-13 08:05:00+00:00,137.9,1044.94,907.04,22.54,3.93
2023-01-13 09:05:00+00:00,154.51000000000002,1112.32,957.81,24.21,4.07
2023-01-13 10:05:00+00:00,131.67000000000002,1135.6200000000001,1003.95,25.38,4.34
2023-01-13 11:05:00+00:00,144.06,1056.09,912.03,26.09,4.48
2023-01-13 12:05:00+00:00,134.82,926.49,791.67,25.98,4.76
2023-01-13 13:05:00+00:00,133.33,723.0400000000001,589.71,25.49,4.97
2023-01-13 14:05:00+00:00,108.03,486.96000000000004,378.93,24.61,5.1
2023-01-13 15:05:00+00:00,60.95,211.16000000000003,150.21,23.38,5.1
2023-01-13 16:05:00+00:00,0.0,0.0,0.0,21.63,4.41
2023-01-13 17:05:00+00:00,0.0,0.0,0.0,20.17,4.21
2023-01-13 18:05:00+00:00,0.0,0.0,0.0,18.98,4.0
2023-01-13 19:05:00+00:00,0.0,0.0,0.0,18.27,3.86
2023-01-13 20:05:00+00:00,0.0,0.0,0.0,17.56,3.45
2023-01-13 21:05:00+00:00,0.0,0.0,0.0,16.98,3.03
2023-01-13 22:05:00+00:00,0.0,0.0,0.0,16.43,2.55
2023-01-13 23:05:00+00:00,0.0,0.0,0.0,15.87,2.21
2023-01-14 00:05:00+00:00,0.0,0.0,0.0,15.39,1.93
2023-01-14 01:05:00+00:00,0.0,0.0,0.0,14.97,1.93
2023-01-14 02:05:00+00:00,0.0,0.0,0.0,14.67,2.0
2023-01-14 03:05:00+00:00,0.0,0.0,0.0,14.49,2.0
2023-01-14 04:05:00+00:00,48.5,99.62,51.12,14.18,1.79
2023-01-14 05:05:00+00:00,119.35,418.23,298.88,16.33,1.59
2023-01-14 06:05:00+00:00,138.66,673.42,534.76,19.08,3.31
2023-01-14 07:05:00+00:00,138.94,888.28,749.34,20.39,4.14
2023-01-14 08:05:00+00:00,157.42000000000002,1023.5699999999999,866.15,22.03,4.14
2023-01-14 09:05:00+00:00,161.51999999999998,1102.05,940.53,23.69,4.07
2023-01-14 10:05:00+00:00,154.26,1113.55,959.29,24.9,4.07
2023-01-14 11:05:00+00:00,144.92,1053.15,908.23,25.57,4.14
2023-01-14 12:05:00+00:00,145.03,913.12,768.09,25.85,4.28
2023-01-14 13:05:00+00:00,129.93,724.9300000000001,595.0,25.21,4.41
2023-01-14 14:05:00+00:00,110.94,482.92,371.98,24.34,4.62
2023-01-14 15:05:00+00:00,63.419999999999995,203.92,140.5,23.37,4.76
2023-01-14 16:05:00+00:00,0.0,0.0,0.0,21.68,4.14
2023-01-14 17:05:00+00:00,0.0,0.0,0.0,20.27,3.93
2023-01-14 18:05:00+00:00,0.0,0.0,0.0,19.11,3.72
2023-01-14 19:05:00+00:00,0.0,0.0,0.0,18.4,3.66
2023-01-14 20:05:00+00:00,0.0,0.0,0.0,17.57,3.52
2023-01-14 21:05:00+00:00,0.0,0.0,0.0,16.92,3.31
2023-01-14 22:05:00+00:00,0.0,0.0,0.0,16.35,2.97
2023-01-14 23:05:00+00:00,0.0,0.0,0.0,15.88,2.69
2023-01-15 00:05:00+00:00,0.0,0.0,0.0,15.49,2.41
2023-01-15 01:05:00+00:00,0.0,0.0,0.0,15.15,2.07
2023-01-15 02:05:00+00:00,0.0,0.0,0.0,14.71,1.93
2023-01-15 03:05:00+00:00,0.0,0.0,0.0,14.37,1.79
2023-01-15 04:05:00+00:00,47.01,95.72999999999999,48.72,14.08,1.66
2023-01-15 05:05:00+00:00,118.0,414.91,296.91,16.38,1.72
2023-01-15 06:05:00+00:00,138.46,671.0,532.54,19.49,3.38
2023-01-15 07:05:00+00:00,138.77,885.67,746.9,20.93,4.48
2023-01-15 08:05:00+00:00,157.23,1020.85,863.62,22.64,4.34
2023-01-15 09:05:00+00:00,153.07,1105.65,952.58,24.23,4.28
2023-01-15 10:05:00+00:00,170.60999999999999,1101.02,930.41,25.34,4.41
2023-01-15 11:05:00+00:00,152.03,1046.8700000000001,894.84,25.85,4.55
2023-01-15 12:05:00+00:00,139.65,918.0,778.35,26.03,4.83
2023-01-15 13:05:00+00:00,129.75,725.33,595.58,25.57,5.03
2023-01-15 14:05:00+00:00,106.54,488.74,382.2,24.65,5.17
2023-01-15 15:05:00+00:00,61.44,220.63,159.19,23.39,5.31
2023-01-15 16:05:00+00:00,0.0,0.0,0.0,21.7,4.69
2023-01-15 17:05:00+00:00,0.0,0.0,0.0,20.35,4.41
2023-01-15 18:05:00+00:00,0.0,0.0,0.0,19.32,4.07
2023-01-15 19:05:00+00:00,0.0,0.0,0.0,18.5,4.0
2023-01-15 20:05:00+00:00,0.0,0.0,0.0,17.79,3.72
2023-01-15 21:05:00+00:00,0.0,0.0,0.0,17.07,3.31
2023-01-15 22:05:00+00:00,0.0,0.0,0.0,16.54,2.83
2023-01-15 23:05:00+00:00,0.0,0.0,0.0,16.0,2.34
2023-01-16 00:05:00+00:00,0.0,0.0,0.0,15.46,2.0
2023-01-16 01:05:00+00:00,0.0,0.0,0.0,14.91,1.86
2023-01-16 02:05:00+00:00,0.0,0.0,0.0,14.48,1.79
2023-01-16 03:05:00+00:00,0.0,0.0,0.0,14.2,1.72
2023-01-16 04:05:00+00:00,49.47,124.06,74.59,14.08,1.72
2023-01-16 05:05:00+00:00,103.84,435.94000000000005,332.1,16.48,1.72
