time(UTC),poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temp
2015-05-31 15:00:00+00:00,24.72724133595217,0.0,24.72724133595217,24.258330249197705,0.4689110867544645,19.047431709091722
2015-05-31 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.76
2015-05-31 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.82
2015-05-31 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.88
2015-05-31 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.94
2015-05-31 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.0
2015-05-31 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.06
2015-05-31 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.12
2015-05-31 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.18
2014-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.24
2014-06-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.3
2014-06-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.36
2014-06-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.42
2014-06-01 04:00:00+00:00,47.7726723379163,0.0,47.7726723379163,46.65063509461097,1.1220372433053258,18.056111133620785
2014-06-01 05:00:00+00:00,174.8001738391981,26.080233036802536,148.71994080239557,144.616968793294,4.102972009101564,22.33196157761225
2014-06-01 06:00:00+00:00,333.10814685532887,180.7660824834964,152.34206437183244,143.6839560914018,8.658108280430648,27.685272789610252
2014-06-01 07:00:00+00:00,484.5461514604866,332.5365325172532,152.00961894323342,139.9519052838329,12.057713659400516,32.85475572807523
2014-06-01 08:00:00+00:00,598.5742990535922,434.04071907840677,164.53357997518543,150.21504500464732,14.318534970538114,42.18617095754893
2014-06-01 09:00:00+00:00,667.3892299996271,531.087614505879,136.3016154937481,120.35863854409631,15.942976949651793,45.77507246869628
2014-06-01 10:00:00+00:00,657.72358920496,495.833516443092,161.890072761868,146.48299419707845,15.407078564789549,46.245053523039154
2014-06-01 11:00:00+00:00,593.6474439181002,423.9344583447351,169.71298557336513,155.81312121600064,13.899864357364484,44.3417749609454
2014-06-01 12:00:00+00:00,220.96802108189834,0.6070641281252264,220.36095695377313,216.4589468389949,3.9020101147782227,32.45134135501717
2014-06-01 13:00:00+00:00,241.25871092939178,16.596311134133668,224.66239979525812,220.19099764656377,4.4714021486943585,33.09378519238871
2014-06-01 14:00:00+00:00,131.38018677617825,5.727233271890442,125.6529535042878,123.15767664977297,2.495276854514829,29.34949393706563
2014-06-01 15:00:00+00:00,25.677000862371337,0.0,25.677000862371337,25.191342951089926,0.48565791128140967,25.472339036845963
2014-06-01 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,23.0
2014-06-01 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21.39
2014-06-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.42
2014-06-01 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19.96
2014-06-01 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.94
2014-06-01 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.88
2014-06-01 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.9
2014-06-01 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.15
2014-06-02 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.57
2014-06-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.15
2014-06-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,14.72
